id,UTC_date,latitude,longitude,depth,magnitude,region
625976,"2017-10-24 01:15:43.2",34.03,-117.24,18,2.6,"GREATER LOS ANGELES AREA - CALIF."
625978,"2017-10-24 01:47:22.9",37.41,-121.76,7,2.0,"SAN FRANCISCO BAY AREA - CALIF."
625981,"2017-10-24 01:57:59.6",-33.59,77.75,10,5.3,"MID-INDIAN RIDGE"
625980,"2017-10-24 02:02:48.8",19.88,-155.4,20,2.2,"ISLAND OF HAWAII - HAWAII"
625982,"2017-10-24 02:14:45.2",34.03,-117.24,18,2.1,"GREATER LOS ANGELES AREA - CALIF."
625996,"2017-10-24 03:27:44.7",36.05,142.06,10,4.9,"OFF EAST COAST OF HONSHU - JAPAN"
625988,"2017-10-24 03:32:54.4",35.04,32.21,36,3.1,"CYPRUS REGION"
625991,"2017-10-24 03:48:31.5",38.39,27.77,7,2.4,"WESTERN TURKEY"
625990,"2017-10-24 03:50:26.8",44.04,10.27,8,2.0,"NORTHERN ITALY"
625994,"2017-10-24 04:08:31.0",-2.39,121.34,10,4.0,"SULAWESI - INDONESIA"
625992,"2017-10-24 04:34:04.0",0.55,-80.89,10,3.7,"NEAR COAST OF ECUADOR"
625995,"2017-10-24 05:20:50.0",37.42,-120.26,30,2.5,"CENTRAL CALIFORNIA"
626046,"2017-10-24 06:51:30.0",9.35,-84.31,36,3.4,"COSTA RICA"
625998,"2017-10-24 07:00:51.7",33.16,-118.72,5,3.9,"CHANNEL ISLANDS REG. - CALIFORNIA"
626003,"2017-10-24 07:09:30.6",51.47,-178.43,40,5.1,"ANDREANOF ISLANDS - ALEUTIAN IS."
626004,"2017-10-24 07:11:12.0",-20.4,-69.2,98,3.8,"TARAPACA - CHILE"
626005,"2017-10-24 07:26:16.3",46.4,6.2,10,2.1,SWITZERLAND
626008,"2017-10-24 07:42:19.0",15.95,-95.18,72,4.1,"OFFSHORE OAXACA - MEXICO"
626118,"2017-10-24 08:29:59.0",-19.96,148.92,2,2.3,"QUEENSLAND - AUSTRALIA"
626011,"2017-10-24 08:39:22.0",36.98,27.64,10,2.1,"DODECANESE IS.-TURKEY BORDER REG"
626020,"2017-10-24 08:55:24.0",18.66,-98.41,16,3.8,"PUEBLA - MEXICO"
626012,"2017-10-24 08:58:27.2",19.37,-155.21,3,2.7,"ISLAND OF HAWAII - HAWAII"
626013,"2017-10-24 09:36:25.8",36.98,27.35,10,4.6,"DODECANESE IS.-TURKEY BORDER REG"
626015,"2017-10-24 10:00:33.0",48.72,10.17,3,2.2,GERMANY
626024,"2017-10-24 10:32:08.0",16.52,-95.05,57,4.1,"OAXACA - MEXICO"
626023,"2017-10-24 10:37:32.5",44.2,11.65,25,2.1,"NORTHERN ITALY"
626021,"2017-10-24 10:38:40.2",44.05,11.36,8,2.2,"NORTHERN ITALY"
626065,"2017-10-24 10:40:53.0",17.0,-95.58,15,3.6,"OAXACA - MEXICO"
626066,"2017-10-24 10:42:48.0",16.64,-95.25,7,3.6,"OAXACA - MEXICO"
626022,"2017-10-24 10:47:47.6",-7.25,123.06,550,6.5,"BANDA SEA"
626030,"2017-10-24 11:00:00.3",36.96,27.41,9,3.2,"DODECANESE IS.-TURKEY BORDER REG"
626033,"2017-10-24 11:13:04.3",44.05,11.36,8,2.1,"NORTHERN ITALY"
626064,"2017-10-24 11:14:41.0",15.77,-95.2,14,3.9,"OFFSHORE OAXACA - MEXICO"
626063,"2017-10-24 11:17:15.0",17.02,-95.66,41,3.7,"OAXACA - MEXICO"
626062,"2017-10-24 11:19:28.0",16.37,-95.04,97,3.6,"OAXACA - MEXICO"
626061,"2017-10-24 11:32:35.0",15.17,-94.62,18,3.9,"OFF COAST OF OAXACA - MEXICO"
626071,"2017-10-24 11:34:40.0",15.25,-93.82,46,3.9,"OFFSHORE CHIAPAS - MEXICO"
626036,"2017-10-24 11:41:33.7",40.61,21.74,10,2.4,GREECE
626040,"2017-10-24 11:49:41.0",15.28,-94.64,15,3.7,"OFF COAST OF OAXACA - MEXICO"
626050,"2017-10-24 11:54:19.0",40.45,20.67,10,2.7,ALBANIA
626043,"2017-10-24 12:08:06.6",36.94,27.56,5,2.1,"DODECANESE IS.-TURKEY BORDER REG"
626069,"2017-10-24 12:14:09.0",19.11,-98.67,18,3.3,"ESTADO DE MEXICO - MEXICO"
626068,"2017-10-24 12:20:52.0",15.7,-95.27,14,3.7,"OFFSHORE OAXACA - MEXICO"
626049,"2017-10-24 12:30:32.1",42.6,-111.45,4,2.8,"SOUTHERN IDAHO"
626117,"2017-10-24 12:31:08.0",-19.77,148.76,2,2.5,"QUEENSLAND - AUSTRALIA"
626070,"2017-10-24 12:38:21.0",17.26,-95.2,46,3.8,"OAXACA - MEXICO"
626067,"2017-10-24 12:40:36.0",16.35,-95.19,71,3.9,"OAXACA - MEXICO"
626060,"2017-10-24 12:53:47.0",15.54,-94.98,16,3.8,"OFFSHORE OAXACA - MEXICO"
626045,"2017-10-24 12:54:08.1",38.37,73.89,133,4.4,TAJIKISTAN
626053,"2017-10-24 13:18:32.1",46.91,-112.55,12,2.4,"WESTERN MONTANA"
626048,"2017-10-24 13:34:40.4",37.55,35.49,22,2.5,"CENTRAL TURKEY"
626047,"2017-10-24 13:47:45.2",33.58,-116.82,9,2.0,"SOUTHERN CALIFORNIA"
626052,"2017-10-24 14:14:49.9",36.89,27.02,7,2.2,"DODECANESE IS.-TURKEY BORDER REG"
626051,"2017-10-24 14:18:30.0",64.62,-17.4,1,4.0,ICELAND
626078,"2017-10-24 14:41:40.2",32.56,139.9,107,4.6,"IZU ISLANDS - JAPAN REGION"
626054,"2017-10-24 14:45:28.7",37.2,21.32,22,3.0,"SOUTHERN GREECE"
626058,"2017-10-24 14:54:36.0",64.62,-17.43,1,3.4,ICELAND
626077,"2017-10-24 15:17:43.5",-19.2,-177.54,556,4.3,"FIJI REGION"
626072,"2017-10-24 15:59:43.7",36.88,30.07,7,2.0,"WESTERN TURKEY"
626075,"2017-10-24 16:12:13.6",15.25,-94.2,30,5.0,"OFFSHORE CHIAPAS - MEXICO"
626082,"2017-10-24 16:12:35.0",-17.73,-70.43,43,3.8,"SOUTHERN PERU"
626079,"2017-10-24 16:23:36.0",5.79,-73.95,109,2.6,COLOMBIA
626083,"2017-10-24 17:38:40.6",36.88,27.02,10,2.4,"DODECANESE IS.-TURKEY BORDER REG"
626090,"2017-10-24 17:44:35.2",53.08,-165.36,31,3.0,"FOX ISLANDS - ALEUTIAN ISLANDS"
626086,"2017-10-24 18:43:04.0",5.75,-74.85,8,2.3,COLOMBIA
626087,"2017-10-24 18:54:15.7",19.41,-155.62,2,2.6,"ISLAND OF HAWAII - HAWAII"
626089,"2017-10-24 18:57:39.1",45.46,6.31,2,2.3,FRANCE
626161,"2017-10-24 19:27:45.8",36.05,28.75,21,2.3,"DODECANESE IS.-TURKEY BORDER REG"
626170,"2017-10-24 19:35:48.8",3.99,132.92,10,4.7,"PALAU REGION"
626091,"2017-10-24 19:52:02.8",37.17,-4.19,10,3.2,SPAIN
626094,"2017-10-24 19:53:30.0",10.39,-86.32,24,3.5,"OFF COAST OF COSTA RICA"
626092,"2017-10-24 19:59:14.4",37.97,-118.67,10,2.3,"CENTRAL CALIFORNIA"
626095,"2017-10-24 20:25:03.4",29.66,-14.63,8,3.5,"CANARY ISLANDS - SPAIN REGION"
626096,"2017-10-24 20:44:30.0",10.1,-86.04,21,4.2,"OFF COAST OF COSTA RICA"
626098,"2017-10-24 20:44:56.1",51.23,-178.25,32,3.7,"ANDREANOF ISLANDS - ALEUTIAN IS."
626100,"2017-10-24 20:49:18.6",51.34,-179.46,50,4.1,"ANDREANOF ISLANDS - ALEUTIAN IS."
626120,"2017-10-24 20:59:24.0",-16.27,-73.53,34,4.3,"NEAR COAST OF SOUTHERN PERU"
626102,"2017-10-24 22:18:33.3",36.15,-89.69,8,2.1,"SOUTHEASTERN MISSOURI"
626104,"2017-10-24 22:23:30.0",19.37,-155.5,7,2.5,"ISLAND OF HAWAII - HAWAII"
626106,"2017-10-24 22:32:39.4",38.19,22.61,10,2.5,GREECE
626109,"2017-10-24 22:52:24.1",42.78,12.76,9,2.9,"CENTRAL ITALY"
626107,"2017-10-24 22:55:56.2",36.93,27.59,5,2.7,"DODECANESE IS.-TURKEY BORDER REG"
626110,"2017-10-24 23:05:19.2",35.99,-120.56,4,2.0,"CENTRAL CALIFORNIA"
626111,"2017-10-24 23:12:05.0",47.42,-122.69,22,2.4,"SEATTLE-TACOMA AREA - WASHINGTON"
626113,"2017-10-24 23:18:09.0",35.38,-98.09,8,2.7,OKLAHOMA
626116,"2017-10-24 23:20:59.0",16.08,-94.86,10,4.6,"OFFSHORE OAXACA - MEXICO"
626114,"2017-10-24 23:30:55.6",42.78,12.76,10,2.3,"CENTRAL ITALY"
626119,"2017-10-24 23:54:52.1",31.19,-103.33,1,2.6,"WESTERN TEXAS"
626153,"2017-10-25 00:18:23.1",35.95,31.64,9,2.3,"CYPRUS REGION"
626121,"2017-10-25 00:43:46.7",45.43,6.36,2,2.1,FRANCE
626122,"2017-10-25 01:09:10.3",45.44,6.29,2,2.2,FRANCE
626151,"2017-10-25 01:47:54.0",3.01,98.35,6,3.1,"NORTHERN SUMATRA - INDONESIA"
626128,"2017-10-25 01:50:53.1",36.97,-99.42,8,2.9,OKLAHOMA
626131,"2017-10-25 02:34:24.8",19.21,-155.43,7,2.1,"ISLAND OF HAWAII - HAWAII"
626132,"2017-10-25 02:34:48.2",-6.34,148.86,64,4.2,"NEW BRITAIN REGION - P.N.G."
626135,"2017-10-25 02:49:24.0",16.69,-95.28,43,4.2,"OAXACA - MEXICO"
626134,"2017-10-25 02:53:40.0",5.01,-75.52,4,2.3,COLOMBIA
626136,"2017-10-25 03:08:11.0",38.74,15.88,55,2.1,"SICILY - ITALY"
626137,"2017-10-25 03:16:44.2",35.93,-120.48,5,2.1,"CENTRAL CALIFORNIA"
626144,"2017-10-25 03:41:18.2",45.45,6.29,5,3.7,FRANCE
626145,"2017-10-25 03:48:33.0",-23.93,-69.32,85,3.0,"ANTOFAGASTA - CHILE"
626150,"2017-10-25 03:57:28.3",36.02,23.9,53,2.3,"SOUTHERN GREECE"
626146,"2017-10-25 03:59:40.6",37.47,-118.8,1,2.1,"CENTRAL CALIFORNIA"
626147,"2017-10-25 04:00:34.9",45.39,6.41,10,2.1,FRANCE
626148,"2017-10-25 04:07:29.3",45.45,6.29,2,2.4,FRANCE
626169,"2017-10-25 04:33:57.0",-6.33,148.79,42,4.7,"NEW BRITAIN REGION - P.N.G."
626156,"2017-10-25 05:14:02.0",17.3,-92.84,109,3.7,"CHIAPAS - MEXICO"
626154,"2017-10-25 05:34:16.7",42.7,13.28,8,2.3,"CENTRAL ITALY"
626270,"2017-10-25 06:03:59.5",35.49,-97.78,5,2.2,OKLAHOMA
626155,"2017-10-25 06:10:27.6",37.53,29.63,7,2.0,"WESTERN TURKEY"
626157,"2017-10-25 07:02:57.0",36.65,-6.97,31,2.0,"STRAIT OF GIBRALTAR"
626171,"2017-10-25 07:09:27.8",52.34,110.69,10,4.3,"LAKE BAYKAL REGION - RUSSIA"
626167,"2017-10-25 07:13:26.2",38.42,25.49,19,2.5,"AEGEAN SEA"
626160,"2017-10-25 07:20:01.0",66.23,-16.66,3,3.2,"ICELAND REGION"
626163,"2017-10-25 07:42:06.0",15.16,-94.43,40,4.1,"OFF COAST OF CHIAPAS - MEXICO"
626175,"2017-10-25 07:58:50.0",-12.03,-77.03,90,3.6,"NEAR COAST OF CENTRAL PERU"
626162,"2017-10-25 08:00:11.5",20.12,-155.57,46,2.3,"HAWAII REGION - HAWAII"
626166,"2017-10-25 08:04:45.9",38.57,43.14,2,3.3,"EASTERN TURKEY"
626168,"2017-10-25 08:10:53.0",-20.09,-69.16,97,3.3,"TARAPACA - CHILE"
626228,"2017-10-25 08:42:33.0",16.98,-95.58,30,3.1,"OAXACA - MEXICO"
626172,"2017-10-25 08:48:26.0",-30.43,-72.23,36,4.0,"OFFSHORE COQUIMBO - CHILE"
626227,"2017-10-25 08:52:29.0",16.58,-95.04,49,3.4,"OAXACA - MEXICO"
626226,"2017-10-25 09:03:39.0",16.27,-97.9,30,3.1,"OAXACA - MEXICO"
626173,"2017-10-25 09:12:08.8",37.65,-118.94,5,2.0,"LONG VALLEY AREA - CALIFORNIA"
626225,"2017-10-25 09:12:46.0",16.96,-95.37,44,3.0,"OAXACA - MEXICO"
626174,"2017-10-25 09:12:46.8",39.11,24.26,12,3.7,"AEGEAN SEA"
626176,"2017-10-25 09:14:01.3",37.64,-118.94,5,2.6,"LONG VALLEY AREA - CALIFORNIA"
626177,"2017-10-25 09:15:25.8",37.65,-118.94,5,2.2,"LONG VALLEY AREA - CALIFORNIA"
626178,"2017-10-25 09:33:54.0",-21.63,-68.43,119,3.7,"ANTOFAGASTA - CHILE"
626224,"2017-10-25 09:43:59.0",15.72,-94.87,16,3.5,"OFFSHORE OAXACA - MEXICO"
626183,"2017-10-25 09:53:08.2",42.1,30.75,8,2.1,"BLACK SEA"
626181,"2017-10-25 10:01:34.2",42.82,13.08,8,2.1,"CENTRAL ITALY"
626180,"2017-10-25 10:02:40.2",19.18,-155.49,34,2.0,"ISLAND OF HAWAII - HAWAII"
626232,"2017-10-25 10:05:24.0",15.86,-95.18,30,4.0,"OFFSHORE OAXACA - MEXICO"
626184,"2017-10-25 10:07:58.2",-21.51,-177.66,384,4.2,"FIJI REGION"
626231,"2017-10-25 10:12:46.0",17.67,-101.29,56,3.4,"GUERRERO - MEXICO"
626230,"2017-10-25 10:24:41.0",16.36,-95.02,64,4.0,"OAXACA - MEXICO"
626229,"2017-10-25 10:38:04.0",14.91,-93.98,15,3.9,"OFF COAST OF CHIAPAS - MEXICO"
626189,"2017-10-25 10:46:50.0",-30.41,117.7,2,2.4,"WESTERN AUSTRALIA"
626188,"2017-10-25 10:50:19.8",40.47,143.94,2,4.7,"OFF EAST COAST OF HONSHU - JAPAN"
626187,"2017-10-25 11:05:08.3",40.75,27.39,10,3.4,"WESTERN TURKEY"
626190,"2017-10-25 11:05:21.9",35.41,-97.01,5,2.5,OKLAHOMA
626220,"2017-10-25 11:07:30.0",9.9,-84.5,52,3.0,"COSTA RICA"
626207,"2017-10-25 11:17:40.0",-2.55,140.47,5,3.5,"NEAR N COAST OF PAPUA - INDONESIA"
626191,"2017-10-25 11:26:52.0",37.01,28.09,2,2.7,"WESTERN TURKEY"
626198,"2017-10-25 11:29:29.0",-37.45,-71.34,140,3.9,"BIO-BIO - CHILE"
626223,"2017-10-25 11:29:52.0",15.18,-94.71,19,4.0,"OFF COAST OF OAXACA - MEXICO"
626192,"2017-10-25 11:33:07.5",37.46,-118.51,12,2.1,"CENTRAL CALIFORNIA"
626197,"2017-10-25 11:35:30.1",18.83,145.55,236,5.0,"PAGAN REG. - N. MARIANA ISLANDS"
626194,"2017-10-25 11:36:11.0",33.48,-116.44,12,2.5,"SOUTHERN CALIFORNIA"
626193,"2017-10-25 11:36:24.8",40.47,-123.91,22,2.2,"NORTHERN CALIFORNIA"
626208,"2017-10-25 11:38:09.0",-2.53,121.57,10,3.3,"SULAWESI - INDONESIA"
626200,"2017-10-25 11:58:15.6",-4.92,131.16,56,5.4,"BANDA SEA"
626199,"2017-10-25 12:00:06.9",19.43,-155.61,2,2.1,"ISLAND OF HAWAII - HAWAII"
626202,"2017-10-25 12:04:42.5",-55.18,-31.54,2,4.9,"SOUTH GEORGIA ISLAND REGION"
626219,"2017-10-25 12:12:43.0",3.0,98.47,10,2.9,"NORTHERN SUMATRA - INDONESIA"
626201,"2017-10-25 12:13:51.0",37.64,-118.94,4,2.1,"LONG VALLEY AREA - CALIFORNIA"
626203,"2017-10-25 12:20:13.6",38.84,26.09,15,2.4,"NEAR THE COAST OF WESTERN TURKEY"
626204,"2017-10-25 12:28:53.5",45.41,6.36,2,2.5,FRANCE
626206,"2017-10-25 12:53:58.3",18.59,145.54,240,4.5,"PAGAN REG. - N. MARIANA ISLANDS"
626213,"2017-10-25 13:11:23.2",36.96,27.45,8,2.6,"DODECANESE IS.-TURKEY BORDER REG"
626212,"2017-10-25 13:35:55.7",41.56,13.19,11,2.9,"SOUTHERN ITALY"
626216,"2017-10-25 13:50:55.9",45.43,6.35,2,2.4,FRANCE
626217,"2017-10-25 13:55:46.6",46.78,-121.94,4,2.1,WASHINGTON
626221,"2017-10-25 14:16:07.6",37.14,27.77,7,2.6,"WESTERN TURKEY"
626235,"2017-10-25 14:46:28.2",38.72,26.55,15,2.2,"NEAR THE COAST OF WESTERN TURKEY"
626237,"2017-10-25 15:12:47.4",35.54,22.74,13,2.3,"CENTRAL MEDITERRANEAN SEA"
626236,"2017-10-25 15:16:40.0",38.68,-29.4,15,3.1,"AZORES ISLANDS - PORTUGAL"
626242,"2017-10-25 15:17:48.2",36.28,-97.5,7,3.1,OKLAHOMA
626238,"2017-10-25 15:50:10.0",36.36,-120.83,18,2.3,"CENTRAL CALIFORNIA"
626240,"2017-10-25 15:55:46.2",35.75,27.89,5,2.1,"DODECANESE ISLANDS - GREECE"
626239,"2017-10-25 15:59:07.2",35.73,27.92,10,2.7,"DODECANESE ISLANDS - GREECE"
626269,"2017-10-25 16:18:32.5",53.25,158.32,160,3.9,"NEAR EAST COAST OF KAMCHATKA"
626241,"2017-10-25 16:35:39.9",-9.59,112.91,65,4.8,"SOUTH OF JAVA - INDONESIA"
626243,"2017-10-25 16:47:33.0",-23.21,-69.02,90,3.1,"ANTOFAGASTA - CHILE"
626244,"2017-10-25 17:19:59.8",-9.67,112.91,60,4.9,"SOUTH OF JAVA - INDONESIA"
626259,"2017-10-25 17:22:13.6",35.76,27.85,17,2.5,"DODECANESE ISLANDS - GREECE"
626245,"2017-10-25 17:23:56.2",23.22,120.75,5,4.1,TAIWAN
626251,"2017-10-25 18:02:44.0",-2.15,-81.33,5,3.9,"NEAR COAST OF ECUADOR"
626267,"2017-10-25 18:20:43.7",13.65,92.88,10,4.7,"ANDAMAN ISLANDS - INDIA REGION"
626250,"2017-10-25 18:20:57.1",42.81,13.13,8,2.0,"CENTRAL ITALY"
626256,"2017-10-25 18:27:07.0",-22.29,-67.99,126,3.0,"ANTOFAGASTA - CHILE"
626258,"2017-10-25 18:44:34.0",-34.18,-72.31,32,3.0,"OFFSHORE O'HIGGINS - CHILE"
626266,"2017-10-25 18:54:19.0",35.8,27.96,7,2.0,"DODECANESE ISLANDS - GREECE"
626260,"2017-10-25 19:18:44.0",4.45,-75.96,0,2.4,COLOMBIA
626268,"2017-10-25 19:48:25.9",38.63,44.83,6,2.4,"TURKEY-IRAN BORDER REGION"
626263,"2017-10-25 19:54:35.2",19.85,-155.76,43,2.2,"ISLAND OF HAWAII - HAWAII"
626265,"2017-10-25 20:12:36.5",19.78,-155.01,44,2.0,"ISLAND OF HAWAII - HAWAII"
626273,"2017-10-25 21:02:16.1",37.18,75.29,40,4.5,"SOUTHERN XINJIANG - CHINA"
626274,"2017-10-25 21:12:29.9",38.91,15.65,171,2.5,"SICILY - ITALY"
626401,"2017-10-25 21:15:51.6",49.4,-120.59,-2,2.1,"BRITISH COLUMBIA - CANADA"
626276,"2017-10-25 21:29:22.1",-23.99,-67.03,205,4.2,"SALTA - ARGENTINA"
626311,"2017-10-25 22:04:06.0",-9.62,112.9,10,4.1,"SOUTH OF JAVA - INDONESIA"
626277,"2017-10-25 22:04:35.2",40.3,-116.92,0,2.6,NEVADA
626286,"2017-10-25 22:41:40.0",15.1,-94.34,19,4.7,"OFF COAST OF CHIAPAS - MEXICO"
626281,"2017-10-25 22:45:58.7",43.71,17.52,2,4.2,"BOSNIA AND HERZEGOVINA"
626285,"2017-10-25 22:50:03.2",43.71,17.52,2,4.7,"BOSNIA AND HERZEGOVINA"
626288,"2017-10-25 22:58:08.7",43.71,17.54,2,4.1,"BOSNIA AND HERZEGOVINA"
626307,"2017-10-25 23:03:55.4",43.76,17.55,2,2.4,"BOSNIA AND HERZEGOVINA"
626292,"2017-10-25 23:03:58.0",-26.51,-70.67,30,3.4,"ATACAMA - CHILE"
626308,"2017-10-25 23:18:14.4",43.76,17.56,2,2.4,"BOSNIA AND HERZEGOVINA"
626295,"2017-10-25 23:27:42.0",37.52,-118.79,6,2.2,"CENTRAL CALIFORNIA"
626325,"2017-10-25 23:34:12.8",41.2,19.85,17,2.6,ALBANIA
626301,"2017-10-26 00:13:53.7",55.37,163.4,20,4.5,"OFF EAST COAST OF KAMCHATKA"
626330,"2017-10-26 00:16:05.4",-9.02,106.94,10,4.5,"SOUTH OF JAVA - INDONESIA"
626332,"2017-10-26 00:22:20.1",-49.03,124.57,10,4.7,"WESTERN INDIAN-ANTARCTIC RIDGE"
626300,"2017-10-26 00:33:26.4",38.72,-122.83,4,2.1,"NORTHERN CALIFORNIA"
626304,"2017-10-26 00:34:44.0",-23.79,-70.32,35,3.0,"ANTOFAGASTA - CHILE"
626302,"2017-10-26 00:36:15.4",38.73,-122.82,4,2.1,"NORTHERN CALIFORNIA"
626303,"2017-10-26 00:43:15.1",43.03,13.04,9,2.1,"CENTRAL ITALY"
626309,"2017-10-26 00:54:46.0",-10.0,123.89,10,3.7,"TIMOR REGION - INDONESIA"
626305,"2017-10-26 01:03:11.0",-1.15,-80.64,10,3.5,"NEAR COAST OF ECUADOR"
626306,"2017-10-26 01:29:56.6",36.91,27.59,11,2.4,"DODECANESE IS.-TURKEY BORDER REG"
626316,"2017-10-26 02:04:30.0",9.47,-82.92,27,3.6,"PANAMA-COSTA RICA BORDER REGION"
626312,"2017-10-26 02:15:21.0",-35.45,-71.25,103,3.3,"MAULE - CHILE"
626313,"2017-10-26 02:18:21.0",-8.38,108.99,18,4.2,"JAVA - INDONESIA"
626321,"2017-10-26 02:55:47.4",36.91,27.57,7,2.4,"DODECANESE IS.-TURKEY BORDER REG"
626344,"2017-10-26 03:04:23.4",-29.2,-68.03,44,4.4,"LA RIOJA - ARGENTINA"
626317,"2017-10-26 03:16:33.0",36.99,27.64,2,3.5,"DODECANESE IS.-TURKEY BORDER REG"
626318,"2017-10-26 03:19:36.2",36.48,-121.06,4,2.1,"CENTRAL CALIFORNIA"
626320,"2017-10-26 03:20:07.1",45.43,6.3,10,2.1,FRANCE
626323,"2017-10-26 03:48:51.7",19.2,-155.47,34,2.0,"ISLAND OF HAWAII - HAWAII"
626442,"2017-10-26 04:01:31.5",13.7,-89.25,10,2.9,"EL SALVADOR"
626448,"2017-10-26 04:06:21.8",44.35,-112.67,4,2.3,"SOUTHERN IDAHO"
626324,"2017-10-26 04:16:16.0",14.94,-94.29,16,4.4,"OFF COAST OF CHIAPAS - MEXICO"
626326,"2017-10-26 05:12:45.0",-22.14,-67.63,200,3.8,"POTOSI - BOLIVIA"
626327,"2017-10-26 05:43:14.7",45.39,6.37,7,2.5,FRANCE
626329,"2017-10-26 06:45:01.4",37.47,-118.82,5,2.0,"CENTRAL CALIFORNIA"
626336,"2017-10-26 07:16:46.9",42.78,11.81,7,2.5,"CENTRAL ITALY"
626334,"2017-10-26 07:21:24.8",19.32,-155.12,7,2.1,"ISLAND OF HAWAII - HAWAII"
626337,"2017-10-26 07:34:26.0",33.5,-116.8,4,2.1,"SOUTHERN CALIFORNIA"
626341,"2017-10-26 07:45:05.8",40.42,33.39,7,2.0,"CENTRAL TURKEY"
626366,"2017-10-26 07:51:38.0",-30.45,117.73,6,2.2,"WESTERN AUSTRALIA"
626339,"2017-10-26 07:59:30.3",10.19,-73.56,87,4.8,"NORTHERN COLOMBIA"
626338,"2017-10-26 08:01:28.2",55.3,-134.81,18,3.6,"SOUTHEASTERN ALASKA"
626390,"2017-10-26 08:28:40.0",16.46,-95.2,44,4.0,"OAXACA - MEXICO"
626348,"2017-10-26 08:51:02.7",38.92,15.79,190,2.3,"SICILY - ITALY"
626346,"2017-10-26 08:58:48.9",59.85,-152.89,97,3.2,"SOUTHERN ALASKA"
626389,"2017-10-26 09:09:10.0",16.41,-95.17,53,4.0,"OAXACA - MEXICO"
626350,"2017-10-26 09:09:55.9",40.88,19.58,12,2.4,ALBANIA
626388,"2017-10-26 09:20:02.0",15.8,-95.15,10,3.9,"OFFSHORE OAXACA - MEXICO"
626377,"2017-10-26 09:21:30.0",11.37,-86.61,20,3.3,"NEAR COAST OF NICARAGUA"
626351,"2017-10-26 09:24:05.9",42.6,13.27,11,2.9,"CENTRAL ITALY"
626387,"2017-10-26 09:24:09.0",16.49,-95.58,35,3.9,"OAXACA - MEXICO"
626386,"2017-10-26 09:28:05.0",15.92,-95.12,40,3.6,"OFFSHORE OAXACA - MEXICO"
626354,"2017-10-26 09:30:48.0",16.48,-95.53,51,4.0,"OAXACA - MEXICO"
626352,"2017-10-26 09:32:24.5",47.28,-122.9,29,2.1,"PUGET SOUND REGION - WASHINGTON"
626353,"2017-10-26 09:36:30.7",36.27,-121.71,14,2.8,"CENTRAL CALIFORNIA"
626359,"2017-10-26 09:41:25.4",34.62,142.23,2,4.8,"OFF EAST COAST OF HONSHU - JAPAN"
626398,"2017-10-26 09:45:13.0",15.2,-94.4,16,4.1,"OFF COAST OF CHIAPAS - MEXICO"
626397,"2017-10-26 09:50:55.0",15.41,-94.82,15,3.7,"OFFSHORE OAXACA - MEXICO"
626396,"2017-10-26 10:04:06.0",15.26,-94.45,69,3.7,"OFF COAST OF CHIAPAS - MEXICO"
626358,"2017-10-26 10:05:41.0",46.86,6.87,8,1.7,SWITZERLAND
626360,"2017-10-26 10:19:55.1",39.27,-122.96,39,2.4,"NORTHERN CALIFORNIA"
626365,"2017-10-26 10:24:09.9",43.19,41.04,2,3.8,"GEORGIA (SAK'ART'VELO)"
626394,"2017-10-26 10:35:59.0",15.21,-94.65,16,3.6,"OFF COAST OF OAXACA - MEXICO"
626364,"2017-10-26 10:40:45.1",19.42,-155.61,2,3.4,"ISLAND OF HAWAII - HAWAII"
626367,"2017-10-26 10:46:40.8",38.15,39.42,7,2.1,"EASTERN TURKEY"
626393,"2017-10-26 10:55:24.0",15.12,-94.32,13,3.8,"OFF COAST OF CHIAPAS - MEXICO"
626395,"2017-10-26 11:09:35.0",16.55,-95.63,63,3.7,"OAXACA - MEXICO"
626378,"2017-10-26 11:34:30.0",9.29,-84.36,3,3.4,"COSTA RICA"
626368,"2017-10-26 11:35:10.5",19.38,-155.26,32,2.1,"ISLAND OF HAWAII - HAWAII"
626392,"2017-10-26 11:37:24.0",15.09,-94.29,42,3.9,"OFF COAST OF CHIAPAS - MEXICO"
626391,"2017-10-26 11:42:38.0",15.26,-94.75,16,3.9,"OFF COAST OF OAXACA - MEXICO"
626370,"2017-10-26 11:46:33.0",-33.08,-72.06,16,3.1,"OFFSHORE VALPARAISO - CHILE"
626372,"2017-10-26 12:23:48.5",33.5,-116.79,9,2.2,"SOUTHERN CALIFORNIA"
626374,"2017-10-26 12:32:35.8",1.29,132.77,10,4.6,"PAPUA REGION - INDONESIA"
626375,"2017-10-26 12:59:49.2",47.06,-122.17,9,2.2,"PUGET SOUND REGION - WASHINGTON"
626376,"2017-10-26 13:13:13.0",6.76,-73.12,150,3.6,"NORTHERN COLOMBIA"
626380,"2017-10-26 13:57:05.0",-4.02,-80.78,30,4.3,"PERU-ECUADOR BORDER REGION"
626381,"2017-10-26 14:08:23.0",15.14,-94.61,23,4.2,"OFF COAST OF OAXACA - MEXICO"
626400,"2017-10-26 15:03:05.8",36.88,27.39,7,2.0,"DODECANESE IS.-TURKEY BORDER REG"
626399,"2017-10-26 15:07:59.0",-32.84,-70.77,83,3.3,"VALPARAISO - CHILE"
626404,"2017-10-26 15:34:31.9",-38.07,-73.53,30,4.0,"OFFSHORE BIO-BIO - CHILE"
626402,"2017-10-26 15:38:53.7",37.46,-118.8,2,2.0,"CENTRAL CALIFORNIA"
